"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix","point_state"
"8918","RI-2021-52","2022-01-15 19:01:20",-72.1666718,41.3191299,"5g- RI Nesting ","f","Hatch Year",34,"2D","Point state: Migratory (fall)"
"8919","RI-2021-52","2022-02-10 15:02:24",-72.1676636,41.319973,"5g- RI Nesting ","f","Hatch Year",7,"3D",""
"8920","RI-2021-52","2022-02-12 19:01:20",-72.1674118,41.319973,"5g- RI Nesting ","f","Hatch Year",43,"3D",""
"8921","RI-2021-52","2022-02-14 15:02:24",-72.1671829,41.3199234,"5g- RI Nesting ","f","Hatch Year",61,"3D",""
"8922","RI-2021-52","2022-02-16 19:01:20",-72.1674347,41.3199997,"5g- RI Nesting ","f","Hatch Year",31,"3D",""
"8923","RI-2021-52","2022-02-18 15:02:24",-72.1674652,41.3200264,"5g- RI Nesting ","f","Hatch Year",13,"3D",""
"8924","RI-2021-52","2022-02-20 19:01:20",-72.1673889,41.319973,"5g- RI Nesting ","f","Hatch Year",32,"3D",""
"8925","RI-2021-52","2022-03-04 19:01:20",-72.1673889,41.3199501,"5g- RI Nesting ","f","Hatch Year",51,"3D",""
"8926","RI-2021-52","2022-03-06 15:02:24",-72.1673584,41.3199997,"5g- RI Nesting ","f","Hatch Year",29,"3D",""
"8927","RI-2021-52","2022-03-08 19:01:20",-72.1674881,41.319973,"5g- RI Nesting ","f","Hatch Year",20,"3D",""
"8928","RI-2021-52","2022-03-10 15:02:24",-72.1674347,41.319973,"5g- RI Nesting ","f","Hatch Year",38,"3D",""
"8929","RI-2021-52","2022-03-12 19:01:20",-72.1673889,41.319973,"5g- RI Nesting ","f","Hatch Year",34,"2D",""
"8930","RI-2021-52","2022-03-14 15:02:24",-72.1673584,41.3200264,"5g- RI Nesting ","f","Hatch Year",34,"2D",""
"8931","RI-2021-52","2022-03-16 19:01:20",-72.1675644,41.320076,"5g- RI Nesting ","f","Hatch Year",34,"2D",""
"8932","RI-2021-52","2022-03-18 15:02:24",-72.1674881,41.3199234,"5g- RI Nesting ","f","Hatch Year",34,"2D",""
"8933","RI-2021-53","2021-09-11 14:02:40",-71.5798416,41.6427917,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Stationary"
"8934","RI-2021-53","2021-09-11 14:41:04",-71.5798416,41.6428146,"5g- RI Nesting","f","After Hatch Year",92,"3D","Point state: Stationary"
"8935","RI-2021-53","2021-09-12 00:59:44",-71.5786133,41.6431732,"5g- RI Nesting","f","After Hatch Year",94,"3D","Point state: Stationary"
"8936","RI-2021-53","2021-09-12 01:42:24",-71.5786362,41.6431503,"5g- RI Nesting","f","After Hatch Year",91,"3D","Point state: Stationary"
"8937","RI-2021-53","2021-11-10 14:58:08",-71.5741348,41.6242065,"5g- RI Nesting","f","After Hatch Year",143,"3D","Point state: Stationary"
"8938","RI-2021-53","2021-11-17 15:00:16",-71.5789185,41.6348305,"5g- RI Nesting","f","After Hatch Year",111,"3D","Point state: Stationary"
"8939","RI-2021-53","2021-11-24 15:02:24",-71.5742111,41.6242294,"5g- RI Nesting","f","After Hatch Year",138,"3D","Point state: Stationary"
"8940","RI-2021-53","2021-12-01 15:00:16",-71.573822,41.6236916,"5g- RI Nesting","f","After Hatch Year",145,"3D","Point state: Stationary"
"8941","RI-2021-53","2021-12-08 15:02:24",-71.5736923,41.6244621,"5g- RI Nesting","f","After Hatch Year",61,"3D","Point state: Stationary"
"8942","RI-2021-53","2021-12-15 15:00:16",-71.5742874,41.6242561,"5g- RI Nesting","f","After Hatch Year",142,"3D","Point state: Stationary"
"8943","RI-2021-53","2021-12-22 15:02:24",-75.4361191,38.5442696,"5g- RI Nesting","f","After Hatch Year",16,"3D","Point state: Migratory (fall)"
"8944","RI-2021-53","2022-01-01 15:02:24",-75.4365311,38.5442162,"5g- RI Nesting","f","After Hatch Year",14,"3D","Point state: Migratory (fall)"
"8945","RI-2021-53","2022-01-03 19:01:20",-75.4365845,38.5443192,"5g- RI Nesting","f","After Hatch Year",16,"3D","Point state: Migratory (fall)"
"8946","RI-2021-53","2022-01-05 15:02:24",-75.8806686,37.4227066,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Stationary"
"8947","RI-2021-53","2022-01-07 19:01:20",-75.881073,37.4226799,"5g- RI Nesting","f","After Hatch Year",22,"3D","Point state: Stationary"
"8948","RI-2021-53","2022-01-13 15:02:24",-75.881073,37.4225273,"5g- RI Nesting","f","After Hatch Year",87,"3D","Point state: Stationary"
"8949","RI-2021-53","2022-01-15 19:01:20",-75.881897,37.4226799,"5g- RI Nesting","f","After Hatch Year",38,"3D","Point state: Stationary"
"8950","RI-2021-53","2022-01-19 19:01:20",-75.8811035,37.4228096,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Stationary"
"8951","RI-2021-53","2022-01-21 15:02:24",-75.4362259,38.5446777,"5g- RI Nesting","f","After Hatch Year",18,"3D","Point state: Migratory (spring)"
"8952","RI-2021-53","2022-01-23 19:01:20",-75.4363022,38.5448074,"5g- RI Nesting","f","After Hatch Year",0,"3D","Point state: Migratory (spring)"
"8953","RI-2021-53","2022-01-25 15:02:24",-75.4363251,38.544651,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8954","RI-2021-53","2022-01-27 19:01:20",-75.4364777,38.5445251,"5g- RI Nesting","f","After Hatch Year",9,"3D","Point state: Migratory (spring)"
"8955","RI-2021-53","2022-01-29 15:02:24",-75.9741821,37.1609993,"5g- RI Nesting","f","After Hatch Year",23,"3D","Point state: Migratory (spring)"
"8956","RI-2021-53","2022-01-31 19:01:20",-75.9748001,37.1613808,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8957","RI-2021-53","2022-02-02 15:02:24",-75.9741058,37.1612015,"5g- RI Nesting","f","After Hatch Year",14,"3D","Point state: Migratory (spring)"
"8958","RI-2021-53","2022-02-04 19:01:20",-75.4359131,38.544651,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8959","RI-2021-53","2022-02-06 15:02:24",-75.4363556,38.5444717,"5g- RI Nesting","f","After Hatch Year",13,"3D","Point state: Migratory (spring)"
"8960","RI-2021-53","2022-02-08 19:01:20",-75.4364014,38.544117,"5g- RI Nesting","f","After Hatch Year",2,"3D","Point state: Migratory (spring)"
"8961","RI-2021-53","2022-02-10 15:02:24",-75.4364548,38.5446014,"5g- RI Nesting","f","After Hatch Year",-13,"3D","Point state: Migratory (spring)"
"8962","RI-2021-53","2022-02-12 19:01:20",-71.5737762,41.6236916,"5g- RI Nesting","f","After Hatch Year",153,"3D","Point state: Migratory (spring)"
"8963","RI-2021-53","2022-02-14 15:02:24",-71.5719528,41.6262779,"5g- RI Nesting","f","After Hatch Year",131,"3D","Point state: Migratory (spring)"
"8964","RI-2021-53","2022-02-18 15:02:24",-71.6074371,41.6411018,"5g- RI Nesting","f","After Hatch Year",80,"3D","Point state: Migratory (spring)"
"8965","RI-2021-53","2022-02-20 19:01:20",-71.5718307,41.6272507,"5g- RI Nesting","f","After Hatch Year",97,"3D","Point state: Migratory (spring)"
"8966","RI-2021-53","2022-02-22 15:02:24",-71.607254,41.6410484,"5g- RI Nesting","f","After Hatch Year",96,"3D","Point state: Migratory (spring)"
"8967","RI-2021-53","2022-02-24 19:01:20",-71.5735703,41.6271248,"5g- RI Nesting","f","After Hatch Year",130,"3D","Point state: Migratory (spring)"
"8968","RI-2021-53","2022-02-26 15:02:24",-71.5724411,41.6269188,"5g- RI Nesting","f","After Hatch Year",159,"3D","Point state: Migratory (spring)"
"8969","RI-2021-53","2022-02-28 19:01:20",-71.5725403,41.6269951,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8970","RI-2021-53","2022-03-02 15:02:24",-71.5736694,41.6279678,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8971","RI-2021-53","2022-03-04 19:01:20",-71.5726242,41.6267891,"5g- RI Nesting","f","After Hatch Year",143,"3D","Point state: Migratory (spring)"
"8972","RI-2021-53","2022-03-06 15:02:24",-71.5729523,41.6270218,"5g- RI Nesting","f","After Hatch Year",127,"3D","Point state: Migratory (spring)"
"8973","RI-2021-53","2022-03-08 19:01:20",-71.5735168,41.6272011,"5g- RI Nesting","f","After Hatch Year",192,"3D","Point state: Migratory (spring)"
"8974","RI-2021-53","2022-03-10 15:02:24",-71.5736923,41.6270714,"5g- RI Nesting","f","After Hatch Year",140,"3D","Point state: Migratory (spring)"
"8975","RI-2021-53","2022-03-12 19:01:20",-71.5723419,41.6228981,"5g- RI Nesting","f","After Hatch Year",130,"3D","Point state: Migratory (spring)"
"8976","RI-2021-53","2022-03-14 15:02:24",-71.5724945,41.6266861,"5g- RI Nesting","f","After Hatch Year",111,"3D","Point state: Migratory (spring)"
"8977","RI-2021-53","2022-03-16 19:01:20",-71.572464,41.6231537,"5g- RI Nesting","f","After Hatch Year",146,"3D","Point state: Migratory (spring)"
"8978","RI-2021-53","2022-03-18 15:02:24",-71.5725174,41.6231537,"5g- RI Nesting","f","After Hatch Year",156,"3D","Point state: Migratory (spring)"
"8979","RI-2021-54","2021-09-10 14:00:32",-71.6785507,41.4312057,"5g- RI Nesting","f","After Hatch Year",35,"3D","Point state: Stationary"
"8980","RI-2021-54","2021-09-10 14:43:12",-71.6788864,41.4313087,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Stationary"
"8981","RI-2021-54","2021-09-11 01:01:52",-71.6866684,41.4346123,"5g- RI Nesting","f","After Hatch Year",41,"3D","Point state: Stationary"
"8982","RI-2021-54","2021-09-11 01:40:16",-71.6866684,41.4346886,"5g- RI Nesting","f","After Hatch Year",34,"3D","Point state: Stationary"
"8983","RI-2021-55","2021-09-11 14:02:40",-71.5764847,41.6456337,"5g- RI Nesting","f","After Hatch Year",91,"3D","Point state: Stationary"
"8984","RI-2021-55","2021-09-11 14:41:04",-71.5764084,41.6455803,"5g- RI Nesting","f","After Hatch Year",86,"3D","Point state: Stationary"
"8985","RI-2021-55","2021-09-12 00:59:44",-71.5766373,41.6455307,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Stationary"
"8986","RI-2021-55","2021-09-12 01:42:24",-71.5766373,41.6455536,"5g- RI Nesting","f","After Hatch Year",92,"3D","Point state: Stationary"
"8987","RI-2021-55","2021-11-10 14:53:52",-71.5810928,41.6345215,"5g- RI Nesting","f","After Hatch Year",33,"3D","Point state: Stationary"
"8988","RI-2021-55","2021-11-17 15:00:16",-71.5809631,41.6346245,"5g- RI Nesting","f","After Hatch Year",111,"3D","Point state: Stationary"
"8989","RI-2021-55","2021-11-24 14:58:08",-71.5807877,41.6342926,"5g- RI Nesting","f","After Hatch Year",86,"3D","Point state: Stationary"
"8990","RI-2021-55","2021-12-08 14:58:08",-71.5807114,41.6345978,"5g- RI Nesting","f","After Hatch Year",94,"3D","Point state: Stationary"
"8991","RI-2021-56","2021-09-10 14:43:12",-71.5810699,41.6370316,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Stationary"
"8992","RI-2021-56","2021-09-11 01:01:52",-71.581398,41.6374664,"5g- RI Nesting","f","After Hatch Year",109,"3D","Point state: Stationary"
"8993","RI-2021-56","2021-09-11 01:40:16",-71.5817108,41.6376953,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Stationary"
"8994","RI-2021-56","2021-11-10 14:58:08",-71.5838089,41.6431503,"5g- RI Nesting","f","After Hatch Year",92,"3D","Point state: Stationary"
"8995","RI-2021-56","2021-11-17 15:00:16",-71.5838623,41.6431236,"5g- RI Nesting","f","After Hatch Year",96,"3D","Point state: Stationary"
"8996","RI-2021-56","2021-11-24 15:02:24",-71.5840378,41.6430969,"5g- RI Nesting","f","After Hatch Year",86,"3D","Point state: Stationary"
"8997","RI-2021-56","2021-12-01 15:00:16",-71.5840378,41.6431732,"5g- RI Nesting","f","After Hatch Year",98,"3D","Point state: Stationary"
"8998","RI-2021-56","2021-12-08 15:02:24",-71.5840378,41.6431999,"5g- RI Nesting","f","After Hatch Year",92,"3D","Point state: Stationary"
"8999","RI-2021-57","2021-08-28 14:02:40",-71.577507,41.6463242,"5g- RI Nesting","f","After Hatch Year",101,"3D","Point state: Stationary"
"9000","RI-2021-57","2021-08-28 14:41:04",-71.577507,41.6463242,"5g- RI Nesting","f","After Hatch Year",83,"3D","Point state: Stationary"
"9001","RI-2021-57","2021-08-29 00:59:44",-71.5776672,41.6464767,"5g- RI Nesting","f","After Hatch Year",110,"3D","Point state: Stationary"
"9002","RI-2021-57","2021-08-29 01:42:24",-71.5779953,41.6464272,"5g- RI Nesting","f","After Hatch Year",64,"3D","Point state: Stationary"
"9003","RI-2021-57","2021-11-10 14:53:52",-71.637001,41.4367104,"5g- RI Nesting","f","After Hatch Year",47,"3D","Point state: Migratory (fall)"
"9004","RI-2021-57","2021-11-17 15:00:16",-71.6044388,41.4362488,"5g- RI Nesting","f","After Hatch Year",54,"3D","Point state: Migratory (fall)"
"9005","RI-2021-57","2021-11-24 14:58:08",-71.6369781,41.4366837,"5g- RI Nesting","f","After Hatch Year",55,"3D","Point state: Migratory (fall)"
"9006","RI-2021-57","2021-12-01 15:00:16",-71.60009,41.4359932,"5g- RI Nesting","f","After Hatch Year",19,"3D","Point state: Migratory (fall)"
"9007","RI-2021-57","2021-12-08 14:58:08",-71.6031647,41.435688,"5g- RI Nesting","f","After Hatch Year",82,"3D","Point state: Migratory (fall)"
"9008","RI-2021-57","2021-12-15 15:00:16",-77.3720703,38.1714821,"5g- RI Nesting","f","After Hatch Year",60,"3D","Point state: Migratory (fall)"
"9009","RI-2021-57","2021-12-22 14:58:08",-77.3712769,38.171814,"5g- RI Nesting","f","After Hatch Year",98,"3D","Point state: Migratory (fall)"
"9010","RI-2021-57","2021-12-29 15:00:16",-77.371254,38.1717873,"5g- RI Nesting","f","After Hatch Year",81,"3D","Point state: Migratory (fall)"
"9011","RI-2021-57","2022-01-01 15:02:24",-77.3728867,38.1713791,"5g- RI Nesting","f","After Hatch Year",39,"3D","Point state: Migratory (fall)"
"9012","RI-2021-57","2022-01-03 19:01:20",-77.3728409,38.1714554,"5g- RI Nesting","f","After Hatch Year",83,"3D","Point state: Migratory (fall)"
"9013","RI-2021-57","2022-01-09 15:02:24",-77.0639267,37.6638832,"5g- RI Nesting","f","After Hatch Year",70,"3D","Point state: Stationary"
"9014","RI-2021-57","2022-01-13 15:02:24",-77.0802307,37.6576118,"5g- RI Nesting","f","After Hatch Year",5,"3D","Point state: Stationary"
"9015","RI-2021-57","2022-01-15 19:01:20",-77.0708389,37.6692848,"5g- RI Nesting","f","After Hatch Year",-23,"3D","Point state: Stationary"
"9016","RI-2021-57","2022-01-17 15:02:24",-77.0707092,37.6696434,"5g- RI Nesting","f","After Hatch Year",36,"3D","Point state: Stationary"
"9017","RI-2021-57","2022-01-21 14:58:08",-77.0705795,37.6696434,"5g- RI Nesting","f","After Hatch Year",39,"3D","Point state: Stationary"
"9018","RI-2021-57","2022-01-23 19:01:20",-77.0703964,37.6690292,"5g- RI Nesting","f","After Hatch Year",40,"3D","Point state: Stationary"
"9019","RI-2021-57","2022-01-25 15:02:24",-77.0697861,37.6682358,"5g- RI Nesting","f","After Hatch Year",39,"3D","Point state: Stationary"
"9020","RI-2021-57","2022-01-27 19:01:20",-77.0700912,37.6685944,"5g- RI Nesting","f","After Hatch Year",44,"3D","Point state: Stationary"
"9021","RI-2021-57","2022-01-29 15:02:24",-77.0704803,37.6687241,"5g- RI Nesting","f","After Hatch Year",51,"3D","Point state: Stationary"
"9022","RI-2021-57","2022-01-31 19:01:20",-77.0627441,37.663578,"5g- RI Nesting","f","After Hatch Year",54,"3D","Point state: Stationary"
"9023","RI-2021-57","2022-02-02 15:02:24",-77.0624619,37.6630669,"5g- RI Nesting","f","After Hatch Year",60,"3D","Point state: Stationary"
"9024","RI-2021-57","2022-02-04 19:01:20",-77.0704269,37.6690063,"5g- RI Nesting","f","After Hatch Year",3,"3D","Point state: Stationary"
"9025","RI-2021-57","2022-02-06 15:02:24",-77.0727005,37.6568184,"5g- RI Nesting","f","After Hatch Year",67,"3D","Point state: Stationary"
"9026","RI-2021-57","2022-02-08 19:01:20",-77.0680161,37.6776314,"5g- RI Nesting","f","After Hatch Year",39,"3D","Point state: Stationary"
"9027","RI-2021-57","2022-02-10 15:02:24",-77.3998947,38.1866379,"5g- RI Nesting","f","After Hatch Year",40,"3D","Point state: Migratory (spring)"
"9028","RI-2021-57","2022-02-12 19:01:20",-77.3722,38.1231995,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Migratory (spring)"
"9029","RI-2021-57","2022-02-18 15:02:24",-77.3824921,38.119873,"5g- RI Nesting","f","After Hatch Year",65,"3D","Point state: Migratory (spring)"
"9030","RI-2021-57","2022-02-20 19:01:20",-77.381546,38.1171074,"5g- RI Nesting","f","After Hatch Year",92,"3D","Point state: Migratory (spring)"
"9031","RI-2021-57","2022-02-22 15:02:24",-77.3816681,38.1171074,"5g- RI Nesting","f","After Hatch Year",81,"3D","Point state: Migratory (spring)"
"9032","RI-2021-57","2022-02-24 19:01:20",-77.0990753,38.0919685,"5g- RI Nesting","f","After Hatch Year",53,"3D","Point state: Migratory (spring)"
"9033","RI-2021-57","2022-02-26 15:02:24",-77.0993042,38.0924034,"5g- RI Nesting","f","After Hatch Year",28,"3D","Point state: Migratory (spring)"
"9034","RI-2021-57","2022-02-28 19:01:20",-77.0993271,38.0926094,"5g- RI Nesting","f","After Hatch Year",34,"3D","Point state: Migratory (spring)"
"9035","RI-2021-57","2022-03-02 15:02:24",-77.0998917,38.0921211,"5g- RI Nesting","f","After Hatch Year",70,"3D","Point state: Migratory (spring)"
"9036","RI-2021-57","2022-03-04 19:01:20",-77.0993271,38.0921745,"5g- RI Nesting","f","After Hatch Year",15,"3D","Point state: Migratory (spring)"
"9037","RI-2021-57","2022-03-10 15:02:24",-77.0993805,38.092659,"5g- RI Nesting","f","After Hatch Year",66,"3D","Point state: Migratory (spring)"
"9038","RI-2021-57","2022-03-12 19:01:20",-77.0992737,38.0925293,"5g- RI Nesting","f","After Hatch Year",31,"3D","Point state: Migratory (spring)"
"9039","RI-2021-57","2022-03-14 15:02:24",-77.0991745,38.0922241,"5g- RI Nesting","f","After Hatch Year",26,"3D","Point state: Migratory (spring)"
"9040","RI-2021-57","2022-03-16 19:01:20",-72.8323441,41.3388405,"5g- RI Nesting","f","After Hatch Year",44,"3D","Point state: Migratory (spring)"
"9041","RI-2021-57","2022-03-18 15:02:24",-71.5522919,41.6663437,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Migratory (spring)"
"9042","RI-2021-57","2022-03-20 19:01:20",-71.5515747,41.6660881,"5g- RI Nesting","f","After Hatch Year",86,"3D","Point state: Migratory (spring)"
"9043","RI-2021-57","2022-03-22 15:02:24",-71.5523987,41.6659317,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Migratory (spring)"
"9044","RI-2021-57","2022-03-24 19:01:20",-71.5522919,41.6663666,"5g- RI Nesting","f","After Hatch Year",90,"3D","Point state: Migratory (spring)"
"9045","RI-2021-57","2022-03-26 15:02:24",-71.5523682,41.666214,"5g- RI Nesting","f","After Hatch Year",114,"3D","Point state: Migratory (spring)"
"9046","RI-2021-57","2022-03-28 19:01:20",-71.5521927,41.6658821,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"9047","RI-2021-57","2022-03-30 14:58:08",-71.5517349,41.6661873,"5g- RI Nesting","f","After Hatch Year",81,"3D","Point state: Migratory (spring)"
"9048","RI-2021-57","2022-04-01 19:01:20",-71.3458328,41.7845116,"5g- RI Nesting","f","After Hatch Year",18,"3D","Point state: Migratory (spring)"
"9049","RI-2021-57","2022-04-03 15:02:24",-71.3459091,41.784462,"5g- RI Nesting","f","After Hatch Year",28,"3D","Point state: Migratory (spring)"
"9050","RI-2021-57","2022-04-05 19:01:20",-71.3458557,41.7842293,"5g- RI Nesting","f","After Hatch Year",37,"3D","Point state: Migratory (spring)"
"9051","RI-2021-57","2022-04-07 15:02:24",-71.3458023,41.7843857,"5g- RI Nesting","f","After Hatch Year",22,"3D","Point state: Migratory (spring)"
"9052","RI-2021-57","2022-04-09 19:01:20",-71.3458023,41.7843323,"5g- RI Nesting","f","After Hatch Year",33,"3D","Point state: Migratory (spring)"
"9053","RI-2021-57","2022-04-11 15:02:24",-71.3457031,41.7844353,"5g- RI Nesting","f","After Hatch Year",24,"3D","Point state: Migratory (spring)"
"9054","RI-2021-57","2022-04-13 19:01:20",-71.3521271,41.7839241,"5g- RI Nesting","f","After Hatch Year",43,"3D","Point state: Migratory (spring)"
"9055","RI-2021-57","2022-04-15 15:02:24",-71.2528229,41.6729736,"5g- RI Nesting","f","After Hatch Year",26,"3D","Point state: Migratory (spring)"
